;Unnamed: 0;rating_overall;comments;preprocessed_comment
1709;214;4.94;"Der Perfekte Ort, wunderschön, warm, einladend, exzellente Ausstattung der Wohnung und sehr angenehme , ruhige Lage des Kathrin’s Airbnb , und das Wichtigste ein perfekter freundlicher und entgegenkommender Gastgeber haben mein Erlebnis unvergesslich gemacht . Ich habe eine wunderbare Zeit verbracht.
Herzlichen Dank liebe Kathrin.";perfekte ort wunderschön warm einladend exzellente ausstattung wohnung angenehme ruhige lage kathrins airbnb wichtigste perfekter freundlicher entgegenkommender gastgeber erlebnis unvergesslich gemacht wunderbare zeit verbracht herzlichen dank liebe kathrin
1710;215;4.97;Ritas Unterkunft befindet sich in einem ruhigen, vorstädtischen Zürichs, nur wenige Straßenbahnhaltestellen von der Stadt entfernt. Es ist möglich, den zentralen Bereich entlang des Seerandes zu Fuß zu erreichen, was wir getan haben - sowohl innerhalb als auch außerhalb der Stadt trotz Regen am Tag. Das Apartment befindet sich in einer interessanten Gegend architektonisch, mit Gebäuden aus dem frühen 20. Jahrhundert, die mit ein paar modernen Komplexen aus Holz verkleidet sind. Es gibt einen großen Migros-Supermarkt etwa 500 m den Hügel hinunter. Die Betten sind komfortabel, die Heizung ist warm, ohne zu heiß zu sein, und Rita ist eine einladende Gastgeberin. Wir haben den Aufenthalt genossen.;ritas unterkunft befindet ruhigen vorstädtischen zürichs wenige straßenbahnhaltestellen stadt entfernt möglich zentralen bereich entlang seerandes fuß erreichen getan sowohl innerhalb außerhalb stadt trotz regen tag apartment befindet interessanten gegend architektonisch gebäuden frühen 20 jahrhundert paar modernen komplexen holz verkleidet gibt großen migrossupermarkt etwa 500 m hügel hinunter betten komfortabel heizung warm heiß rita einladende gastgeberin aufenthalt genossen
1711;215;4.97;Toller Gastgeber und Einrichtungen;toller gastgeber einrichtungen
1712;215;4.97;"Elmar war sehr freundlich, traf uns persönlich & hat uns gut erklärt. Er war sehr aufmerksam, als er uns einladende Notizen mit einer Flasche Wein & Schokolade gab.
Es war ein ruhiger,schöner Ort, sehr sauber, fußläufig zur Straßenbahnhaltestelle. Ein kostenloser Parkplatz ist ein Pluspunkt.";elmar freundlich traf persönlich gut erklärt aufmerksam einladende notizen flasche wein schokolade gab ruhigerschöner ort sauber fußläufig straßenbahnhaltestelle kostenloser parkplatz pluspunkt
1713;215;4.97;"Schöne und gut gepflegte Wohnung, tolle Lage und sehr sehr nette Gastgeber!
Danke für die nette Zeit";schöne gut gepflegte wohnung tolle lage nette gastgeber danke nette zeit
1714;215;4.97;Wir haben 1 Nacht im Studio verbracht und waren sehr zufrieden! Die Lage ist super & das Studio war sehr sauber & hatte alles, was man braucht. Das Check-in & die Kommunikation mit Elmar & Rita waren super. Sehr zu empfehlen, wer eine Übernachtungsmöglichkeit in Zürich sucht!;1 nacht studio verbracht zufrieden lage super studio sauber braucht checkin kommunikation elmar rita super empfehlen wer übernachtungsmöglichkeit zürich sucht
1715;215;4.97;Wunderbares Studio! Nur wenige Gehminuten vom Stadtzentrum (35 Minuten) entfernt. Nah am Rive-Wanderweg, der jede Menge Restaurants bietet. Das Zimmer war schön mit einer tollen Aussicht am Morgen. Sehr geräumig. Die Gastgeber sind wunderbar. So freundlich, authentisch und kommuniziere sehr gut.;wunderbares studio wenige gehminuten stadtzentrum 35 minuten entfernt nah rivewanderweg menge restaurant bietet zimmer schön tollen aussicht morgen geräumig gastgeber wunderbar freundlich authentisch kommuniziere gut
1716;215;4.97;Ritas Unterkunft befindet sich in einem ruhigen, vorstädtischen Zürichs, nur wenige Straßenbahnhaltestellen von der Stadt entfernt. Es ist möglich, den zentralen Bereich entlang des Seerandes zu Fuß zu erreichen, was wir getan haben - sowohl innerhalb als auch außerhalb der Stadt trotz Regen am Tag. Das Apartment befindet sich in einer interessanten Gegend architektonisch, mit Gebäuden aus dem frühen 20. Jahrhundert, die mit ein paar modernen Komplexen aus Holz verkleidet sind. Es gibt einen großen Migros-Supermarkt etwa 500 m den Hügel hinunter. Die Betten sind komfortabel, die Heizung ist warm, ohne zu heiß zu sein, und Rita ist eine einladende Gastgeberin. Wir haben den Aufenthalt genossen.;ritas unterkunft befindet ruhigen vorstädtischen zürichs wenige straßenbahnhaltestellen stadt entfernt möglich zentralen bereich entlang seerandes fuß erreichen getan sowohl innerhalb außerhalb stadt trotz regen tag apartment befindet interessanten gegend architektonisch gebäuden frühen 20 jahrhundert paar modernen komplexen holz verkleidet gibt großen migrossupermarkt etwa 500 m hügel hinunter betten komfortabel heizung warm heiß rita einladende gastgeberin aufenthalt genossen
1717;215;4.97;Toller Gastgeber und Einrichtungen;toller gastgeber einrichtungen
1718;215;4.97;"Elmar war sehr freundlich, traf uns persönlich & hat uns gut erklärt. Er war sehr aufmerksam, als er uns einladende Notizen mit einer Flasche Wein & Schokolade gab.
Es war ein ruhiger,schöner Ort, sehr sauber, fußläufig zur Straßenbahnhaltestelle. Ein kostenloser Parkplatz ist ein Pluspunkt.";elmar freundlich traf persönlich gut erklärt aufmerksam einladende notizen flasche wein schokolade gab ruhigerschöner ort sauber fußläufig straßenbahnhaltestelle kostenloser parkplatz pluspunkt
1719;215;4.97;Wir waren in vielen Ländern und dies ist wahrscheinlich eine der besten Unterkünfte, auf die wir stoßen. Der Ort befindet sich in der besten Gegend von Zürich, einem sehr ruhigen, friedlichen und sicheren Viertel. Die Unterkunft war sehr sauber und gepflegt. Hier findest du alles, was du für einen kurzen Aufenthalt benötigst. Elmar und Rita sind fantastische Gastgeber, sie sind sehr reaktionsschnelle, freundliche und hilfsbereite Menschen - wir haben uns bei der Ankunft sehr willkommen gefühlt. Die Unterkunft hat auch einen Parkplatz, der das ist, was wir brauchten. Du kannst die Stadt mit den öffentlichen Verkehrsmitteln sehr einfach von der Unterkunft aus erreichen. Danke, dass wir hier sein durften, Elmar & Rita;vielen ländern wahrscheinlich besten unterkünfte stoßen ort befindet besten gegend zürich ruhigen friedlichen sicheren viertel unterkunft sauber gepflegt findest kurzen aufenthalt benötigst elmar rita fantastische gastgeber reaktionsschnelle freundliche hilfsbereite menschen ankunft willkommen gefühlt unterkunft parkplatz brauchten kannst stadt öffentlichen verkehrsmitteln einfach unterkunft erreichen danke durften elmar rita
1720;216;4.89;Es war ein toller Aufenthalt. Sehr zuvorkommende Gastgeber. Lage ist günstig.;toller aufenthalt zuvorkommende gastgeber lage günstig
1721;216;4.89;Tolle Lage und niedliche Unterkunft. Danke!;tolle lage niedliche unterkunft danke
1722;216;4.89;Ich könnte nicht Besseres über Janine und ihre Wohnung haben. Süßester Aufenthalt in der süßesten Nachbarschaft mit dem absolut süßesten kommunikativsten Gastgeber! Sehr empfehlenswert für jeden Aufenthalt in Zürich!;besseres janine wohnung süßester aufenthalt süßesten nachbarschaft absolut süßesten kommunikativsten gastgeber empfehlenswert aufenthalt zürich
1723;216;4.89;Wirklich schöner und ruhiger Ort in zentraler Lage. Sehr zu empfehlen!;wirklich schöner ruhiger ort zentraler lage empfehlen
1724;218;4.98;Schöne Unterkunft, gute Kommunikation - es hat alles einwandfrei geklappt und ich bin sehr zufrieden :);schöne unterkunft gute kommunikation einwandfrei geklappt zufrieden
1725;218;4.98;"Man kam an und fühlte sich sogleich wohl. Sehr sauber, zweckmässig und liebevoll eingerichtet. Die Wohnung war blitzsauber und die Lage top. Ruhig und trotzdem sehr Nahe am Geschehen.
Die Kommunikation mit Dominique war ausgezeichnet. Vielen herzlichen Dank, wir kommen gerne wieder!";kam fühlte sogleich wohl sauber zweckmässig liebevoll eingerichtet wohnung blitzsauber lage top ruhig trotzdem nahe geschehen kommunikation dominique ausgezeichnet vielen herzlichen dank kommen gerne
1726;218;4.98;Absolut zu empfehlen!;absolut empfehlen
1727;218;4.98;Schöne, geräumige Wohnung in zentraler Lage, in unmittelbarer Nähe zum See. Wir hatten einen tollen Aufenthalt.;schöne geräumige wohnung zentraler lage unmittelbarer nähe see tollen aufenthalt
1728;218;4.98;Schöne Unterkunft, gute Kommunikation - es hat alles einwandfrei geklappt und ich bin sehr zufrieden :);schöne unterkunft gute kommunikation einwandfrei geklappt zufrieden
1729;218;4.98;"Man kam an und fühlte sich sogleich wohl. Sehr sauber, zweckmässig und liebevoll eingerichtet. Die Wohnung war blitzsauber und die Lage top. Ruhig und trotzdem sehr Nahe am Geschehen.
Die Kommunikation mit Dominique war ausgezeichnet. Vielen herzlichen Dank, wir kommen gerne wieder!";kam fühlte sogleich wohl sauber zweckmässig liebevoll eingerichtet wohnung blitzsauber lage top ruhig trotzdem nahe geschehen kommunikation dominique ausgezeichnet vielen herzlichen dank kommen gerne
1730;218;4.98;Gute, ruhige Lage. Schnell am See. Tolle Wohnung. Parkplätze in der Strasse. Alles wie beschrieben. Besten Dank.;gute ruhige lage schnell see tolle wohnung parkplätze strasse beschrieben besten dank
1731;219;4.95;Den vorangegangenen positiven Bewertungen können wir uns nur anschließen. Es war das beste Airbnb in dem wir jemals waren. Eine wunderschöne, helle und ruhige Wohnung im Herzen von Zürich mit einer traumhaften Dachterrasse. Die Wohnung hat alles was man braucht und ist mit viel Liebe eingerichtet. Wir waren insgesamt 3 Wochen da und wären am liebsten noch länger geblieben. Irene und Daniel sind fantastische Gastgeber, sehr freundlich und unglaublich hilfsbereit. Wir würden sofort wieder kommen und können diese Wohnung nur wärmstens empfehlen!;vorangegangenen positiven bewertungen anschließen beste airbnb jemals wunderschöne helle ruhige wohnung herzen zürich traumhaften dachterrasse wohnung braucht liebe eingerichtet insgesamt 3 wochen wären liebsten länger geblieben irene daniel fantastische gastgeber freundlich unglaublich hilfsbereit sofort kommen wohnung wärmstens empfehlen
1732;219;4.95;Wunderschön eingerichtete Mansardenwohnung - Irene hat ein wirklich gutes Auge für Design und hat sich super um alles gekümmert. Nicht für Parties oder kleine Kinder geeignet - man muss mit der Wohnung pfleglich umgehen und die Treppen sind sehr steil. Die Küche ist klein, hat aber was man zum kochen braucht. Die Wohnung ist sehr gemütlich und lichtdurchflutet. Blick von der Dachterrasse auf ganz Zürich ist in echt noch besser als auf den Bildern! Die Wohnung liegt in einer ruhigen Gegend und ist dennoch sehr zentral. Wir hatten einen Traumaufenthalt und kommen gerne wieder!;wunderschön eingerichtete mansardenwohnung irene wirklich gutes auge design super gekümmert party kleine kinder geeignet wohnung pfleglich umgehen treppen steil küche klein kochen braucht wohnung gemütlich lichtdurchflutet blick dachterrasse ganz zürich echt besser bildern wohnung liegt ruhigen gegend dennoch zentral traumaufenthalt kommen gerne
1733;219;4.95;Irene und ihr Mann waren ein toller Host und baten stets ihre Hilfe an. Die Kommunikation war perfekt. Die Wohnung ist neuwertig, super sauber und toll gelegen und bietet als absolutes Highlight eine atemberaubende Dachterasse. Dinge wie Duschbad, Obst und ein paar Dinge im Kühlschrank wurden gestellt, was wir nicht erwartet hatten und uns umso mehr erfreut hat. Wir können die Unterkunft in jedem Fall weiterempfehlen.;irene mann toller host baten stets hilfe kommunikation perfekt wohnung neuwertig super sauber toll gelegen bietet absolute highlight atemberaubende dachterasse dinge duschbad obst paar dinge kühlschrank wurden gestellt erwartet umso mehr erfreut unterkunft fall weiterempfehlen
1734;219;4.95;Ein Bijou von einer Dachwohnung. Hell mit Weitsicht über die Dächer von Zürich. Mit viel Herzblut eingerichtet. Diverse Kunstgegenstände geschmackvoll platziert. Sogar ein Bouquet zur Begrüssung stand auf dem Salontisch. Da wir aus gesundheitlichen Gründen in Zürich waren, Nähe USZ, war das Wohnen in dieser Rooftop-Wohnung Seelenbalsam für uns. Irene hat uns sehr herzlich empfangen und ist uns in vielen Bereichen sehr entgegengekommen. Danke nochmals !!! Trotz rücksichtvollem und sorgfältigem Verhalten haben wir leider Tropfen auf dem Boden zu spät bemerkt, so sind Flecken auf dem weissen Parkettboden entstanden, die wir trotz nachträglichem Reinigen mit entsprechendem Seifenwasser nicht wegbringen konnten. Für Irene entstehen dadurch zusätzliche Kosten und Aufwendungen, für die wir uns nochmals entschuldigen wollen. Für uns ist klar, dass wir für die Wiederherstellung die Kosten übernehmen werden, so wie wir auch eine teure Tasse, die wir beschädigt haben, durch 6 neue ersetzt haben.;bijou dachwohnung hell weitsicht dächer zürich herzblut eingerichtet diverse kunstgegenstände geschmackvoll platziert sogar bouquet begrüssung stand salontisch gesundheitlichen gründen zürich nähe usz wohnen rooftopwohnung seelenbalsam irene herzlich empfangen vielen bereichen entgegengekommen danke nochmals trotz rücksichtvollem sorgfältigem verhalten leider tropfen boden spät bemerkt flecken weissen parkettboden entstanden trotz nachträglichem reinigen entsprechendem seifenwasser wegbringen konnten irene entstehen dadurch zusätzliche kosten aufwendungen nochmals entschuldigen klar wiederherstellung kosten übernehmen teure tasse beschädigt 6 neue ersetzt
1735;219;4.95;"Eine unfassbar tolle Wohnung - stilvoll, gemütlich, zentral und mit viel Liebe zum Detail eingerichtet - es ist alles vorhanden, was man braucht. Die Dachterasse ist das absolute Highlight der Wohnung, aber auch ansonsten traumhaft schön mit vielen Ecken zum Entspannen und Genießen! Ich habe mich super wohl gefühlt!
Von Irene und Daniel wurde ich herzlich begrüßt, beide sind sehr aufmerksam, zuvorkommend und bei Rückfragen immer erreichbar.
Ich würde definitiv nochmals wiederkommen.";unfassbar tolle wohnung stilvoll gemütlich zentral liebe detail eingerichtet vorhanden braucht dachterasse absolute highlight wohnung ansonsten traumhaft schön vielen ecken entspannen genießen super wohl gefühlt irene daniel wurde herzlich begrüßt beide aufmerksam zuvorkommend rückfragen immer erreichbar definitiv nochmals wiederkommen
1736;219;4.95;Alles bestens! Irene war sehr freundlich und hat ihre geschmackvolle Unterkunft mit allem ausgestattet was man sich wünschen kann. Wir hatten eine ganz tolle Zeit. Lediglich die Treppe zur Dachterrasse ist gemein gefährlich aber das steht so in der Beschreibung.;bestens irene freundlich geschmackvolle unterkunft ausgestattet wünschen ganz tolle zeit lediglich treppe dachterrasse gemein gefährlich steht beschreibung
1737;219;4.95;Den vorangegangenen positiven Bewertungen können wir uns nur anschließen. Es war das beste Airbnb in dem wir jemals waren. Eine wunderschöne, helle und ruhige Wohnung im Herzen von Zürich mit einer traumhaften Dachterrasse. Die Wohnung hat alles was man braucht und ist mit viel Liebe eingerichtet. Wir waren insgesamt 3 Wochen da und wären am liebsten noch länger geblieben. Irene und Daniel sind fantastische Gastgeber, sehr freundlich und unglaublich hilfsbereit. Wir würden sofort wieder kommen und können diese Wohnung nur wärmstens empfehlen!;vorangegangenen positiven bewertungen anschließen beste airbnb jemals wunderschöne helle ruhige wohnung herzen zürich traumhaften dachterrasse wohnung braucht liebe eingerichtet insgesamt 3 wochen wären liebsten länger geblieben irene daniel fantastische gastgeber freundlich unglaublich hilfsbereit sofort kommen wohnung wärmstens empfehlen
1738;219;4.95;Wunderschön eingerichtete Mansardenwohnung - Irene hat ein wirklich gutes Auge für Design und hat sich super um alles gekümmert. Nicht für Parties oder kleine Kinder geeignet - man muss mit der Wohnung pfleglich umgehen und die Treppen sind sehr steil. Die Küche ist klein, hat aber was man zum kochen braucht. Die Wohnung ist sehr gemütlich und lichtdurchflutet. Blick von der Dachterrasse auf ganz Zürich ist in echt noch besser als auf den Bildern! Die Wohnung liegt in einer ruhigen Gegend und ist dennoch sehr zentral. Wir hatten einen Traumaufenthalt und kommen gerne wieder!;wunderschön eingerichtete mansardenwohnung irene wirklich gutes auge design super gekümmert party kleine kinder geeignet wohnung pfleglich umgehen treppen steil küche klein kochen braucht wohnung gemütlich lichtdurchflutet blick dachterrasse ganz zürich echt besser bildern wohnung liegt ruhigen gegend dennoch zentral traumaufenthalt kommen gerne
